,"""About the data: Exported on Nov 01, 2019. Criteria: Researcher is Bradley R Hacker. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.""
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
103,100,pub.1049450263,10.1029/2007jb005208,,,Reconstruction of the Talkeetna intraoceanic arc of Alaska through thermobarometry,Journal of Geophysical Research,,,2008,2008,113,B3,,All OA; Gold,Article,"Hacker, Bradley R.; Mehl, Luc; Kelemen, Peter B.; Rioux, Matthew; Behn, Mark D.; Luffi, Peter",,"Hacker, Bradley R. (University of California, Santa Barbara); Mehl, Luc (University of California, Santa Barbara; Woods Hole Oceanographic Institution); Kelemen, Peter B. (Columbia University); Rioux, Matthew (University of California, Santa Barbara; Massachusetts Institute of Technology); Behn, Mark D. (Woods Hole Oceanographic Institution); Luffi, Peter (California Institute of Technology; Rice University)",58,11,,5.72,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2007JB005208,https://app.dimensions.ai/details/publication/pub.1049450263,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
104,100,pub.1032823218,10.1029/2005tc001933,,,Exhuming Norwegian ultrahigh‐pressure rocks: Overprinting extensional structures and the role of the Nordfjord‐Sogn Detachment Zone,Tectonics,,,2007-10,2007,26,5,n/a-n/a,All OA; Gold,Article,"Johnston, Scott M.; Hacker, Bradley R.; Andersen, Torgeir B.",,"Johnston, Scott M. (University of California, Santa Barbara; University of Arizona); Hacker, Bradley R. (University of California, Santa Barbara); Andersen, Torgeir B. (University of Oslo)",24,4,,2.49,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2005TC001933,https://app.dimensions.ai/details/publication/pub.1032823218,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
105,100,pub.1014761247,10.1130/b26172.1,,,"Exhumation of ultrahigh-pressure rocks beneath the Hornelen segment of the Nordfjord-Sogn Detachment Zone, western Norway",Geological Society of America Bulletin,,,2007-09-01,2007,119,9-10,1232-1248,Closed,Article,"Johnston, Scott; Hacker, Bradley R.; Ducea, Mihai N.",,"Johnston, Scott (University of California, Santa Barbara); Hacker, Bradley R. (University of California, Santa Barbara); Ducea, Mihai N. (University of Arizona)",36,4,,4.43,,https://app.dimensions.ai/details/publication/pub.1014761247,0404 Geophysics; 04 Earth Sciences; 0403 Geology,0404 Geophysics,04 Earth Sciences,0403 Geology,,
106,100,pub.1006075408,10.1130/b25964.1,,,"Magmatic development of an intra-oceanic arc: High-precision U-Pb zircon and whole-rock isotopic analyses from the accreted Talkeetna arc, south-central Alaska",Geological Society of America Bulletin,,,2007-09-01,2007,119,9-10,1168-1184,Closed,Article,"Rioux, Matthew; Hacker, Bradley; Mattinson, James; Kelemen, Peter; Blusztajn, Jurek; Gehrels, George",,"Rioux, Matthew (University of California, Santa Barbara); Hacker, Bradley (University of California, Santa Barbara); Mattinson, James (University of California, Santa Barbara); Kelemen, Peter (Lamont-Doherty Earth Observatory); Blusztajn, Jurek (Woods Hole Oceanographic Institution); Gehrels, George (University of Arizona)",64,12,,6.37,,https://app.dimensions.ai/details/publication/pub.1006075408,04 Earth Sciences; 0403 Geology; 0402 Geochemistry,04 Earth Sciences,0403 Geology,0402 Geochemistry,,
107,100,pub.1052781728,10.1016/j.chemgeo.2007.03.006,,,Coupled Lu–Hf and Sm–Nd geochronology constrains prograde and exhumation histories of high- and ultrahigh-pressure eclogites from western Norway,Chemical Geology,,,2007-07,2007,242,1-2,137-154,Closed,Article,"Kylander-Clark, Andrew R.C.; Hacker, Bradley R.; Johnson, Clark M.; Beard, Brian L.; Mahlen, Nancy J.; Lapen, Thomas J.","Kylander-Clark, Andrew R.C.","Kylander-Clark, Andrew R.C. (University of California, Santa Barbara); Hacker, Bradley R. (University of California, Santa Barbara); Johnson, Clark M. (University of Wisconsin–Madison); Beard, Brian L. (University of Wisconsin–Madison); Mahlen, Nancy J. (University of Wisconsin–Madison); Lapen, Thomas J. (University of Houston)",107,15,,11.11,,https://app.dimensions.ai/details/publication/pub.1052781728,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
108,400,pub.1062455283,10.1126/science.1139204,17556583,,Global Prevalence of Double Benioff Zones,Science,,,2007-06-08,2007,316,5830,1472-1474,Closed,Article,"Brudzinski, Michael R.; Thurber, Clifford H.; Hacker, Bradley R.; Engdahl, E. Robert",,"Brudzinski, Michael R. (Miami University); Thurber, Clifford H. (University of Wisconsin–Madison); Hacker, Bradley R. (University of California, Santa Barbara); Engdahl, E. Robert (University of Colorado System)",97,23,0.12,14.22,,https://app.dimensions.ai/details/publication/pub.1062455283,04 Earth Sciences; 0404 Geophysics,04 Earth Sciences,0404 Geophysics,,,
109,100,pub.1000213714,10.1130/b25817.1,,,"Protolith ages and exhumation histories of (ultra)high-pressure rocks across the Western Gneiss Region, Norway",Geological Society of America Bulletin,,,2007-03-01,2007,119,3-4,289-301,Closed,Article,"Walsh, Emily O.; Hacker, Bradley R.; Gans, Phillip B.; Grove, Marty; Gehrels, George",,"Walsh, Emily O. (University of California, Santa Barbara); Hacker, Bradley R. (University of California, Santa Barbara); Gans, Phillip B. (University of California, Santa Barbara); Grove, Marty (University of California Los Angeles); Gehrels, George (University of Arizona)",50,8,,5.19,,https://app.dimensions.ai/details/publication/pub.1000213714,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
110,100,pub.1006492647,10.1029/2004tc001781,,,"Prograde amphibolite facies to ultrahigh‐pressure transition along Nordfjord, western Norway: Implications for exhumation tectonics",Tectonics,,,2007-02,2007,26,1,n/a-n/a,"All OA; Green, Accepted & Submitted",Article,"Young, David J.; Hacker, Bradley R.; Andersen, Torgeir B.; Corfu, Fernando",,"Young, David J. (University of California, Santa Barbara); Hacker, Bradley R. (University of California, Santa Barbara); Andersen, Torgeir B. (); Corfu, Fernando ()",56,6,,5.82,http://folk.uio.no/torgeir/pdfpapers/young-tectonics.pdf,https://app.dimensions.ai/details/publication/pub.1006492647,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
111,100,pub.1003322996,10.1029/2007jb004975,,,"Localized ductile shear below the seismogenic zone: Structural analysis of an exhumed strike‐slip fault, Austrian Alps",Journal of Geophysical Research,,,2007,2007,112,B12,,All OA; Gold,Article,"Cole, Joshua; Hacker, Bradley; Ratschbacher, Lothar; Dolan, James; Seward, Gareth; Frost, Erik; Frank, Wolfgang",,"Cole, Joshua (University of California, Santa Barbara); Hacker, Bradley (University of California, Santa Barbara); Ratschbacher, Lothar (Freiberg University Of Mining And Technology); Dolan, James (University of Southern California); Seward, Gareth (University of California, Santa Barbara); Frost, Erik (University of Southern California); Frank, Wolfgang (Slovak Academy of Sciences)",26,5,,2.7,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2007JB004975,https://app.dimensions.ai/details/publication/pub.1003322996,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
112,100,pub.1046598827,10.2747/0020-6814.48.12.1053,,,Pressures and Temperatures of Ultrahigh-Pressure Metamorphism: Implications for UHP Tectonics and H2O in Subducting Slabs,International Geology Review,,,2006-12,2006,48,12,1053-1066,Closed,Article,"Hacker, B. R.",,"Hacker, B. R. (University of California, Santa Barbara)",79,9,,9.29,,https://app.dimensions.ai/details/publication/pub.1046598827,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
113,100,pub.1049995345,10.1029/2005tc001937,,,High‐temperature geochronology constraints on the tectonic history and architecture of the ultrahigh‐pressure Dabie‐Sulu Orogen,Tectonics,,,2006-10,2006,25,5,n/a-n/a,All OA; Gold,Article,"Hacker, Bradley R.; Wallis, Simon R.; Ratschbacher, Lothar; Grove, Marty; Gehrels, George",,"Hacker, Bradley R. (University of California, Santa Barbara); Wallis, Simon R. (Nagoya University); Ratschbacher, Lothar (Freiberg University Of Mining And Technology); Grove, Marty (University of California Los Angeles); Gehrels, George (University of Arizona)",181,37,,21.28,http://onlinelibrary.wiley.com/doi/10.1029/2005TC001937/pdf,https://app.dimensions.ai/details/publication/pub.1049995345,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
114,100,pub.1004033844,10.1130/b25805.1,,,Cenozoic exhumation and deformation of northeastern Tibet and the Qinling: Is Tibetan lower crustal flow diverging around the Sichuan Basin?,Geological Society of America Bulletin,,,2006-05-01,2006,118,5-6,651-671,Closed,Article,"Enkelmann, Eva; Ratschbacher, Lothar; Jonckheere, Raymond; Nestler, Ralf; Fleischer, Manja; Gloaguen, Richard; Hacker, Bradley R.; Zhang, Yue Qiao; Ma, Yin-Sheng",,"Enkelmann, Eva (); Ratschbacher, Lothar (); Jonckheere, Raymond (); Nestler, Ralf (); Fleischer, Manja (); Gloaguen, Richard (); Hacker, Bradley R. (University of California, Santa Barbara); Zhang, Yue Qiao (Chinese Academy of Geological Sciences); Ma, Yin-Sheng (Chinese Academy of Geological Sciences)",149,30,,17.51,,https://app.dimensions.ai/details/publication/pub.1004033844,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
115,100,pub.1035851394,10.1029/2004tc001774,,,Doming in compressional orogenic settings: New geochronological constraints from the NW Himalaya,Tectonics,,,2006-04,2006,25,2,n/a-n/a,All OA; Gold,Article,"Robyr, Martin; Hacker, Bradley R.; Mattinson, James M.",,"Robyr, Martin (University of Lausanne); Hacker, Bradley R. (University of California, Santa Barbara); Mattinson, James M. (University of California, Santa Barbara)",22,5,,2.59,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2004TC001774,https://app.dimensions.ai/details/publication/pub.1035851394,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
116,200,pub.1111444320,10.1130/0-8137-2403-9.v,,,Preface,,Ultrahigh-pressure metamorphism: Deep continental subduction,,2006,2006,,,,Closed,Chapter,"Hacker, Bradley R.; McClelland, William C.; Liou, Juhn G.",,"Hacker, Bradley R. (); McClelland, William C. (); Liou, Juhn G. ()",0,0,,,,https://app.dimensions.ai/details/publication/pub.1111444320,,,,,,
117,200,pub.1090069997,10.1130/2006.2403(03),,,"The Sino-Korean–Yangtze suture, the Huwan detachment, and the Paleozoic–Tertiary exhumation of (ultra)high-pressure rocks along the Tongbai-Xinxian-Dabie Mountains",,Ultrahigh-pressure metamorphism: Deep continental subduction,,2006,2006,,,,Closed,Chapter,"Ratschbacher, Lothar; Franz, Leander; Enkelmann, Eva; Jonckheere, Raymond; Pörschke, Axel; Hacker, Bradley R.; Dong, Shuwen; Zhang, Yueqiao",,"Ratschbacher, Lothar (); Franz, Leander (); Enkelmann, Eva (); Jonckheere, Raymond (); Pörschke, Axel (); Hacker, Bradley R. (); Dong, Shuwen (); Zhang, Yueqiao ()",143,22,,,,https://app.dimensions.ai/details/publication/pub.1090069997,,,,,,
118,200,pub.1062733554,10.1130/b25805,,,Cenozoic exhumation and deformation of northeastern Tibet and the Qinling: Is Tibetan lower crustal flow diverging around the Sichuan Basin?,Geological Society of America Bulletin,,,2006,2006,,2006,,Closed,Article,"Enkelmann, Eva; Ratschbacher, Lothar; Jonckheere, Raymond; Nestler, Ralf; Fleischer, Manja; Gloaguen, Richard; Hacker, Bradley R.; Zhang, Yue Qiao; Ma, Yin-Sheng",,"Enkelmann, Eva (); Ratschbacher, Lothar (); Jonckheere, Raymond (); Nestler, Ralf (); Fleischer, Manja (); Gloaguen, Richard (); Hacker, Bradley R. (); Zhang, Yue Qiao (); Ma, Yin-Sheng ()",0,0,,0,,https://app.dimensions.ai/details/publication/pub.1062733554,0403 Geology; 04 Earth Sciences; 0404 Geophysics; 0402 Geochemistry,0403 Geology,04 Earth Sciences,0404 Geophysics,0402 Geochemistry,
119,100,pub.1013227802,10.1093/petrology/egi030,,,Near-Ultrahigh Pressure Processing of Continental Crust: Miocene Crustal Xenoliths from the Pamir,Journal of Petrology,,,2005-08-01,2005,46,8,1661-1687,All OA; Gold,Article,"HACKER, BRADLEY; LUFFI, PETER; LUTKOV, VALERY; MINAEV, VLADISLAV; RATSCHBACHER, LOTHAR; PLANK, TERRY; DUCEA, MIHAI; PATIÑO-DOUCE, ALBERTO; McWILLIAMS, MICHAEL; METCALF, JIM",,"HACKER, BRADLEY (); LUFFI, PETER (); LUTKOV, VALERY (); MINAEV, VLADISLAV (); RATSCHBACHER, LOTHAR (); PLANK, TERRY (); DUCEA, MIHAI (); PATIÑO-DOUCE, ALBERTO (); McWILLIAMS, MICHAEL (); METCALF, JIM ()",123,21,,11.82,https://academic.oup.com/petrology/article-pdf/46/8/1661/4500462/egi030.pdf,https://app.dimensions.ai/details/publication/pub.1013227802,04 Earth Sciences; 0403 Geology; 0402 Geochemistry,04 Earth Sciences,0403 Geology,0402 Geochemistry,,
120,200,pub.1058715282,10.1086/427666,,,"New Age Constraints on the Metamorphic Evolution of the                     High‐Pressure/Low‐Temperature Belt in the Western Tianshan                     Mountains, NW China",The Journal of Geology,,,2005-03,2005,113,2,157-168,Closed,Article,"Klemd, R.; Bröcker, M.; Hacker, B. R.; Gao, J.; Gans, P.; Wemmer, K.",,"Klemd, R. (); Bröcker, M. (); Hacker, B. R. (); Gao, J. (); Gans, P. (); Wemmer, K. ()",122,21,,11.72,,https://app.dimensions.ai/details/publication/pub.1058715282,04 Earth Sciences; 0403 Geology; 0402 Geochemistry,04 Earth Sciences,0403 Geology,0402 Geochemistry,,
121,100,pub.1022236684,10.1016/j.pepi.2004.08.030,,,Thermal structure of the Costa Rica – Nicaragua subduction zone,Physics of The Earth and Planetary Interiors,,,2005-03,2005,149,1-2,187-200,Closed,Article,"Peacock, Simon M.; van Keken, Peter E.; Holloway, Stephen D.; Hacker, Bradley R.; Abers, Geoffrey A.; Fergason, Robin L.","Peacock, Simon M.","Peacock, Simon M. (); van Keken, Peter E. (University of Michigan); Holloway, Stephen D. (The University of Texas at El Paso); Hacker, Bradley R. (University of California, Santa Barbara); Abers, Geoffrey A. (Boston University); Fergason, Robin L. ()",121,11,,13.33,,https://app.dimensions.ai/details/publication/pub.1022236684,0404 Geophysics; 04 Earth Sciences; 0403 Geology,0404 Geophysics,04 Earth Sciences,0403 Geology,,
122,200,pub.1044675368,10.1029/2004jb003490,,,"Reply to comment by R. Bousquet et al. on “Subduction factory: 1. Theoretical mineralogy, densities, seismic wave speeds and H2O contents”",Journal of Geophysical Research,,,2005-02,2005,110,B2,,"All OA; Green, Accepted & Submitted",Article,"Hacker, Bradley R.; Abers, Geoffrey A.; Peacock, Simon M.; Johnston, Scott",,"Hacker, Bradley R. (University of California, Santa Barbara); Abers, Geoffrey A. (Boston University); Peacock, Simon M. (Arizona State University); Johnston, Scott (University of California, Santa Barbara)",7,0,,,https://digitalcommons.calpoly.edu/cgi/viewcontent.cgi?article=1319&context=phy_fac,https://app.dimensions.ai/details/publication/pub.1044675368,,,,,,
123,100,pub.1020908954,10.1111/j.1525-1314.2005.00561.x,,,"Discrete ultrahigh‐pressure domains in the Western Gneiss Region, Norway: implications for formation and exhumation",Journal of Metamorphic Geology,,,2005-01,2005,23,1,45-61,"All OA; Green, Accepted & Submitted",Article,"ROOT, D. B.; HACKER, B. R.; GANS, P. B.; DUCEA, M. N.; EIDE, E. A.; MOSENFELDER, J. L.",,"ROOT, D. B. (University of California, Santa Barbara); HACKER, B. R. (University of California, Santa Barbara); GANS, P. B. (University of California, Santa Barbara); DUCEA, M. N. (University of Arizona); EIDE, E. A. (Norwegian Geological Survey); MOSENFELDER, J. L. (California Institute of Technology)",100,13,,9.74,http://w3.geo.arizona.edu/tectonics/Ducea/publications/rootetal.pdf,https://app.dimensions.ai/details/publication/pub.1020908954,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
124,100,pub.1053546000,10.1130/b25549.1,,,Continental collisions and the creation of ultrahigh-pressure terranes: Petrology and thermochronology of nappes in the central Scandinavian Caledonides,Geological Society of America Bulletin,,,2005,2005,117,1-2,117-134,Closed,Article,"Hacker, Bradley R.; Gans, Philip B.",,"Hacker, Bradley R. (University of California, Santa Barbara); Gans, Philip B. (University of California, Santa Barbara)",77,15,,7.5,,https://app.dimensions.ai/details/publication/pub.1053546000,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
125,100,pub.1045549904,10.1029/2004jb003302,,,"The calcite → aragonite transformation in low‐Mg marble: Equilibrium relations, transformation mechanisms, and rates",Journal of Geophysical Research,,,2005,2005,110,B3,,All OA; Gold,Article,"Hacker, Bradley R.; Rubie, David C.; Kirby, Stephen H.; Bohlen, Steven R.",,"Hacker, Bradley R. (University of California, Santa Barbara); Rubie, David C. (University of Bayreuth); Kirby, Stephen H. (United States Geological Survey); Bohlen, Steven R. ()",19,2,,3.22,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2004JB003302,https://app.dimensions.ai/details/publication/pub.1045549904,0912 Materials Engineering; 09 Engineering,0912 Materials Engineering,09 Engineering,,,
126,100,pub.1022933909,10.1016/j.epsl.2004.10.019,,,Zircon geochronology and ca. 400 Ma exhumation of Norwegian ultrahigh-pressure rocks: an ion microprobe and chemical abrasion study,Earth and Planetary Science Letters,,,2004-12-15,2004,228,3-4,325-341,Closed,Article,"Root, D.B.; Hacker, B.R.; Mattinson, J.M.; Wooden, J.L.","Root, D.B.","Root, D.B. (University of California, Santa Barbara); Hacker, B.R. (University of California, Santa Barbara); Mattinson, J.M. (University of California, Santa Barbara); Wooden, J.L. (United States Geological Survey)",89,12,,7.96,,https://app.dimensions.ai/details/publication/pub.1022933909,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
127,100,pub.1052913117,10.1016/j.jsg.2004.02.013,,,"Evolution of North Himalayan gneiss domes: structural and metamorphic studies in Mabja Dome, southern Tibet",Journal of Structural Geology,,,2004-12,2004,26,12,2297-2316,"All OA; Green, Accepted & Submitted",Article,"Lee, Jeffrey; Hacker, Bradley; Wang, Yu","Lee, Jeffrey","Lee, Jeffrey (Central Washington University); Hacker, Bradley (University of California, Santa Barbara); Wang, Yu (China University of Geosciences)",109,21,,9.75,http://www.geol.ucsb.edu/faculty/hacker/viz/Lee04_Mabja_Himalayan_dome.pdf,https://app.dimensions.ai/details/publication/pub.1052913117,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
128,100,pub.1032487591,10.1016/j.tecto.2004.08.003,,,"Formation, subduction, and exhumation of Penninic oceanic crust in the Eastern Alps: time constraints from 40Ar/39Ar geochronology",Tectonophysics,,,2004-12,2004,394,3-4,155-170,Closed,Article,"Ratschbacher, Lothar; Dingeldey, Christian; Miller, Christine; Hacker, Bradley R.; McWilliams, Michael O.","Ratschbacher, Lothar","Ratschbacher, Lothar (Freiberg University Of Mining And Technology); Dingeldey, Christian (Freiberg University Of Mining And Technology); Miller, Christine (University of Innsbruck); Hacker, Bradley R. (University of California, Santa Barbara); McWilliams, Michael O. (Stanford University)",45,3,,4.03,,https://app.dimensions.ai/details/publication/pub.1032487591,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
129,100,pub.1047708530,10.1111/j.1525-1314.2004.00541.x,,,"The fate of subducted continental margins: Two‐stage exhumation of the high‐pressure to ultrahigh‐pressure Western Gneiss Region, Norway",Journal of Metamorphic Geology,,,2004-09,2004,22,7,671-687,Closed,Article,"Walsh, E. O.; Hacker, B. R.",,"Walsh, E. O. (); Hacker, B. R. (University of California, Santa Barbara)",104,14,,9.3,,https://app.dimensions.ai/details/publication/pub.1047708530,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
130,100,pub.1030704324,10.1111/j.1525-1314.2004.00524.x,,,High‐Si phengite records the time of greenschist facies overprinting: implications for models suggesting mega‐detachments in the Aegean Sea,Journal of Metamorphic Geology,,,2004-06,2004,22,5,427-442,Closed,Article,"Bröcker, M.; Bieling, D.; Hacker, B.; Gans, P.",,"Bröcker, M. (University of Münster); Bieling, D. (University of Münster); Hacker, B. (University of California, Santa Barbara); Gans, P. (University of California, Santa Barbara)",59,7,,5.28,,https://app.dimensions.ai/details/publication/pub.1030704324,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
131,100,pub.1001111761,10.1029/2003gc000614,,,"Subduction Factory 3: An Excel worksheet and macro for calculating the densities, seismic wave speeds, and H2O contents of minerals and rocks at pressure and temperature",Geochemistry Geophysics Geosystems,,,2004-01,2004,5,1,n/a-n/a,All OA; Gold,Article,"Hacker, Bradley R.; Abers, Geoffrey A.",,"Hacker, Bradley R. (University of California, Santa Barbara); Abers, Geoffrey A. (Boston University)",208,30,,22.28,http://onlinelibrary.wiley.com/doi/10.1029/2003GC000614/pdf,https://app.dimensions.ai/details/publication/pub.1001111761,0404 Geophysics; 04 Earth Sciences; 0403 Geology,0404 Geophysics,04 Earth Sciences,0403 Geology,,
132,100,pub.1004529526,10.1144/gsl.sp.2004.226.01.09,,,"Subduction, collision and exhumation in the ultrahigh-pressure Qinling-Dabie orogen",Geological Society London Special Publications,,,2004,2004,226,1,157-175,Closed,Article,"Hacker, Bradley R.; Ratschbacher, Lothar; Liou, J. G.",,"Hacker, Bradley R. (University of California, Santa Barbara); Ratschbacher, Lothar (Freiberg University Of Mining And Technology); Liou, J. G. (Stanford University)",122,24,,10.91,,https://app.dimensions.ai/details/publication/pub.1004529526,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
133,100,pub.1044174011,10.1046/j.1365-246x.2003.01984.x,,,Subduction‐zone structure and magmatic processes beneath Costa Rica constrained by local earthquake tomography and petrological modelling,Geophysical Journal International,,,2003-10,2003,155,1,11-32,All OA; Gold,Article,"Husen, S.; Quintero, R.; Kissling, E.; Hacker, B.",,"Husen, S. (Swiss Federal Institute of Technology in Zurich); Quintero, R. (); Kissling, E. (Swiss Federal Institute of Technology in Zurich); Hacker, B. (University of California, Santa Barbara)",85,8,,8.68,https://academic.oup.com/gji/article-pdf/155/1/11/5955728/155-1-11.pdf,https://app.dimensions.ai/details/publication/pub.1044174011,0404 Geophysics; 04 Earth Sciences; 0403 Geology,0404 Geophysics,04 Earth Sciences,0403 Geology,,
134,100,pub.1033036251,10.1016/s0024-4937(03)00092-6,,,"Ultrarapid exhumation of ultrahigh-pressure diamond-bearing metasedimentary rocks of the Kokchetav Massif, Kazakhstan?",Lithos,,,2003-10,2003,70,3-4,61-75,Closed,Article,"Hacker, Bradley R.; Calvert, Andrew; Zhang, R.Y.; Ernst, W.Gary; Liou, J.G.","Hacker, Bradley R.","Hacker, Bradley R. (University of California, Santa Barbara); Calvert, Andrew (University of California, Santa Barbara); Zhang, R.Y. (Stanford University); Ernst, W.Gary (Stanford University); Liou, J.G. (Stanford University)",61,4,,5.32,,https://app.dimensions.ai/details/publication/pub.1033036251,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
135,100,pub.1046988367,10.1046/j.1525-1314.2003.00468.x,,,"Exhumation of high‐pressure rocks beneath the Solund Basin, Western Gneiss Region of Norway",Journal of Metamorphic Geology,,,2003-08,2003,21,6,613-629,"All OA; Green, Accepted & Submitted",Article,"Hacker, B. R.; Andersen, T. B.; Root, D. B.; Mehl, L.; Mattinson, J. M.; Wooden, J. L.",,"Hacker, B. R. (University of California, Santa Barbara); Andersen, T. B. (); Root, D. B. (University of California, Santa Barbara); Mehl, L. (University of California, Santa Barbara); Mattinson, J. M. (University of California, Santa Barbara); Wooden, J. L. (United States Geological Survey)",54,3,,4.71,http://folk.uio.no/torgeir/pdfpapers/Hyllestad.pdf,https://app.dimensions.ai/details/publication/pub.1046988367,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
136,100,pub.1019545966,10.1016/s0009-2541(02)00321-2,,,"When did the ultrahigh-pressure rocks reach the surface? A 207Pb/206Pb zircon, 40Ar/39Ar white mica, Si-in-white mica, single-grain provenance study of Dabie Shan synorogenic foreland sediments",Chemical Geology,,,2003-06,2003,197,1-4,87-110,Closed,Article,"Grimmer, Jens C.; Ratschbacher, Lothar; McWilliams, Michael; Franz, Leander; Gaitzsch, Ines; Tichomirowa, Marion; Hacker, Bradley R.; Zhang, Yueqiao","Ratschbacher, Lothar","Grimmer, Jens C. (Freiberg University Of Mining And Technology); Ratschbacher, Lothar (Freiberg University Of Mining And Technology); McWilliams, Michael (Stanford University); Franz, Leander (Freiberg University Of Mining And Technology); Gaitzsch, Ines (Freiberg University Of Mining And Technology); Tichomirowa, Marion (Freiberg University Of Mining And Technology); Hacker, Bradley R. (University of California, Santa Barbara); Zhang, Yueqiao (Chinese Academy of Geological Sciences)",93,8,,8.1,,https://app.dimensions.ai/details/publication/pub.1019545966,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
137,100,pub.1002521087,10.1016/s0040-1951(03)00053-2,,,"Tectonics of the Qinling (Central China): tectonostratigraphy, geochronology, and deformation history",Tectonophysics,,,2003-05,2003,366,1-2,1-53,Closed,Article,"Ratschbacher, Lothar; Hacker, Bradley R.; Calvert, Andrew; Webb, Laura E.; Grimmer, Jens C.; McWilliams, Michael O.; Ireland, Trevor; Dong, Shuwen; Hu, Jianmin","Ratschbacher, Lothar","Ratschbacher, Lothar (Freiberg University Of Mining And Technology); Hacker, Bradley R. (University of California, Santa Barbara); Calvert, Andrew (United States Geological Survey); Webb, Laura E. (Syracuse University); Grimmer, Jens C. (Freiberg University Of Mining And Technology); McWilliams, Michael O. (Stanford University); Ireland, Trevor (Australian National University); Dong, Shuwen (Chinese Academy of Geological Sciences); Hu, Jianmin (Chinese Academy of Geological Sciences)",544,102,,47.4,,https://app.dimensions.ai/details/publication/pub.1002521087,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
138,100,pub.1032404580,10.1029/2002gl015649,,,The wet Nicaraguan slab,Geophysical Research Letters,,,2003-01,2003,30,2,,All OA; Gold,Article,"Abers, Geoffrey A.; Plank, Terry; Hacker, Bradley R.",,"Abers, Geoffrey A. (Boston University); Plank, Terry (Boston University); Hacker, Bradley R. (University of California, Santa Barbara)",72,5,,6.27,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2002GL015649,https://app.dimensions.ai/details/publication/pub.1032404580,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
139,100,pub.1030007421,10.1029/2001jb001129,,,Subduction factory 2. Are intermediate‐depth earthquakes in subducting slabs linked to metamorphic dehydration reactions?,Journal of Geophysical Research,,,2003-01,2003,108,B1,,All OA; Gold,Article,"Hacker, Bradley R.; Peacock, Simon M.; Abers, Geoffrey A.; Holloway, Stephen D.",,"Hacker, Bradley R. (University of California, Santa Barbara); Peacock, Simon M. (Arizona State University); Abers, Geoffrey A. (Boston University); Holloway, Stephen D. (Arizona State University)",604,99,,61.69,http://onlinelibrary.wiley.com/doi/10.1029/2001JB001129/pdf,https://app.dimensions.ai/details/publication/pub.1030007421,0404 Geophysics; 04 Earth Sciences; 0403 Geology,0404 Geophysics,04 Earth Sciences,0403 Geology,,
