,"""About the data: Exported on Nov 01, 2019. Criteria: Researcher is Hugo A Loáiciga. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.""
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
155,200,pub.1044368196,10.1007/s10040-006-0032-5,,,"Comment on “The persistence of the water budget myth and its relationship to sustainability” by J.F. Devlin and M. Sophocleous, Hydrogeology Journal (2005) 13:549–554",Hydrogeology Journal,,,2006-11,2006,14,7,1383-1385,Closed,Article,"Loáiciga, Hugo A.","Loáiciga, Hugo A.","Loáiciga, Hugo A. (University of California, Santa Barbara)",2,0,,,,https://app.dimensions.ai/details/publication/pub.1044368196,09 Engineering; 04 Earth Sciences,09 Engineering,04 Earth Sciences,,,
156,200,pub.1057616364,10.1061/(asce)1084-0699(2006)11:5(442),,,Probability Density Functions in the Analysis of Hydraulic Conductivity Data,Journal of Hydrologic Engineering,,,2006-09,2006,11,5,442-450,Closed,Article,"Loáiciga, Hugo A.; Yeh, William W.-G.; Ortega-Guerrero, Marcos Adrián",,"Loáiciga, Hugo A. (University of California, Santa Barbara; University of California Los Angeles); Yeh, William W.-G. (University of California, Santa Barbara; University of California Los Angeles); Ortega-Guerrero, Marcos Adrián (University of California, Santa Barbara; University of California Los Angeles)",13,1,,2.69,,https://app.dimensions.ai/details/publication/pub.1057616364,0905 Civil Engineering; 09 Engineering,0905 Civil Engineering,09 Engineering,,,
157,200,pub.1097224691,10.1061/40875(212)8,,,The Effects of Lake Precipitation and Evaporation on Reservoir Modeling,,Operating Reservoirs in Changing Conditions,,2006-08-03,2006,,,79-92,Closed,Proceeding,"Robinson, Michael; Loáiciga, Hugo A.",,"Robinson, Michael (); Loáiciga, Hugo A. ()",1,1,,,,https://app.dimensions.ai/details/publication/pub.1097224691,,,,,,
158,100,pub.1012426087,10.1623/hysj.51.4.700,,,Radially convergent groundwater flow in sloping terrain,Hydrological Sciences Journal,,,2006-08,2006,51,4,700-712,All OA; Gold,Article,"LEIPNIK, ROY B.; LOÁICIGA, HUGO A.",,"LEIPNIK, ROY B. (University of California, Santa Barbara); LOÁICIGA, HUGO A. (University of California, Santa Barbara)",3,0,,0.36,https://www.tandfonline.com/doi/pdf/10.1623/hysj.51.4.700?needAccess=true,https://app.dimensions.ai/details/publication/pub.1012426087,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
159,200,pub.1098733130,10.1061/40856(200)143,,,The Life Cycle of Vernal Pools: Hydrologic Principles,,World Environmental and Water Resource Congress 2006,,2006-05-19,2006,,,1-7,Closed,Proceeding,"Loáiciga, Hugo A.",,"Loáiciga, Hugo A. ()",0,0,,,,https://app.dimensions.ai/details/publication/pub.1098733130,,,,,,
160,100,pub.1003158950,10.1029/2006gl026305,,,Modern‐age buildup of CO2 and its effects on seawater acidity and salinity,Geophysical Research Letters,,,2006-05,2006,33,10,n/a-n/a,All OA; Gold,Article,"Loáiciga, Hugo A.",,"Loáiciga, Hugo A. (University of California, Santa Barbara)",13,0,,1.84,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2006GL026305,https://app.dimensions.ai/details/publication/pub.1003158950,04 Earth Sciences; 0402 Geochemistry,04 Earth Sciences,0402 Geochemistry,,,
161,100,pub.1044786299,10.1016/j.jhydrol.2005.05.023,,,Distributed hydrological modelling in California semi-arid shrublands: MIKE SHE model calibration and uncertainty estimation,Journal of Hydrology,,,2006-02,2006,317,3-4,307-324,Closed,Article,"McMichael, Christine E.; Hope, Allen S.; Loaiciga, Hugo A.","McMichael, Christine E.","McMichael, Christine E. (Morehead State University); Hope, Allen S. (San Diego State University); Loaiciga, Hugo A. (University of California, Santa Barbara)",100,15,,11.95,,https://app.dimensions.ai/details/publication/pub.1044786299,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
162,200,pub.1061951637,10.1111/j.1752-1688.2005.tb04472.x,,,"DROUGHT, TREE RINGS, AND RESERVOIR DESIGN",JAWRA Journal of the American Water Resources Association,,,2005-08,2005,41,4,949-958,Closed,Article,"Loáiciga, Hugo A.",,"Loáiciga, Hugo A. ()",3,0,,0.39,,https://app.dimensions.ai/details/publication/pub.1061951637,09 Engineering; 0905 Civil Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0907 Environmental Engineering,09 Engineering,0905 Civil Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0907 Environmental Engineering
163,100,pub.1027699656,10.1111/j.1752-1688.2005.tb03779.x,,,"DROUGHT, TREE RINGS, AND RESERVOIR DESIGN1",JAWRA Journal of the American Water Resources Association,,,2005-08,2005,41,4,949-958,Closed,Article,"Loáiciga, Hugo A.",,"Loáiciga, Hugo A. (University of California, Santa Barbara)",0,0,,0,,https://app.dimensions.ai/details/publication/pub.1027699656,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
164,100,pub.1003023658,10.1029/2004wr003861,,,Steady state phreatic surfaces in sloping aquifers,Water Resources Research,,,2005-08,2005,41,8,,All OA; Gold,Article,"Loáiciga, Hugo A.",,"Loáiciga, Hugo A. (University of California, Santa Barbara)",13,2,,2.51,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2004WR003861,https://app.dimensions.ai/details/publication/pub.1003023658,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
165,100,pub.1047275176,10.1016/j.advwatres.2004.11.008,,,Correlated gamma variables in the analysis of microbial densities in water,Advances in Water Resources,,,2005-04,2005,28,4,329-335,Closed,Article,"Loáiciga, Hugo A.; Leipnik, Roy B.","Loáiciga, Hugo A.","Loáiciga, Hugo A. (University of California, Santa Barbara); Leipnik, Roy B. (University of California, Santa Barbara)",18,3,,3.15,,https://app.dimensions.ai/details/publication/pub.1047275176,09 Engineering; 0102 Applied Mathematics; 0905 Civil Engineering; 01 Mathematical Sciences; 0907 Environmental Engineering,09 Engineering,0102 Applied Mathematics,0905 Civil Engineering,01 Mathematical Sciences,0907 Environmental Engineering
166,100,pub.1025503564,10.1007/s00254-004-1164-3,,,Environmental impacts of groundwater overdraft: selected case studies in the southwestern United States,Environmental Earth Sciences,,,2005-02,2005,47,3,396-404,Closed,Article,"Zektser, S.; Loáiciga, H. A.; Wolf, J. T.","Loáiciga, H. A.","Zektser, S. (Russian Academy of Sciences); Loáiciga, H. A. (University of California, Santa Barbara); Wolf, J. T. (University of California, Santa Barbara)",118,26,,11.66,,https://app.dimensions.ai/details/publication/pub.1025503564,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 05 Environmental Sciences; 0502 Environmental Science and Management,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,05 Environmental Sciences,0502 Environmental Science and Management,
167,100,pub.1037101558,10.1029/2004wr003075,,,On the probability of droughts: The compound renewal model,Water Resources Research,,,2005-01,2005,41,1,,All OA; Gold,Article,"Loáiciga, Hugo A.",,"Loáiciga, Hugo A. (University of California, Santa Barbara)",16,2,,3.09,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2004WR003075,https://app.dimensions.ai/details/publication/pub.1037101558,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
168,100,pub.1002776267,10.1016/j.jhydrol.2004.04.006,,,Analytic game—theoretic approach to ground-water extraction,Journal of Hydrology,,,2004-09,2004,297,1-4,22-33,Closed,Article,"Loáiciga, Hugo A.","Loáiciga, Hugo A.","Loáiciga, Hugo A. (University of California, Santa Barbara)",49,13,,4.7,,https://app.dimensions.ai/details/publication/pub.1002776267,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
169,100,pub.1022620041,10.1016/j.advwatres.2004.05.004,,,"Residence time, groundwater age, and solute output in steady-state groundwater systems",Advances in Water Resources,,,2004-07,2004,27,7,681-688,Closed,Article,"Loáiciga, Hugo A","Loáiciga, Hugo A","Loáiciga, Hugo A (University of California, Santa Barbara)",15,2,,2.61,,https://app.dimensions.ai/details/publication/pub.1022620041,09 Engineering; 0102 Applied Mathematics; 0905 Civil Engineering; 01 Mathematical Sciences; 0907 Environmental Engineering,09 Engineering,0102 Applied Mathematics,0905 Civil Engineering,01 Mathematical Sciences,0907 Environmental Engineering
170,200,pub.1096704456,10.1061/40737(2004)94,,,Sustainable Groundwater Management: The Theory of a Game,,Critical Transitions in Water and Environmental Resources Management,,2004-06-25,2004,,,1-10,Closed,Proceeding,"Loáiciga, Hugo A.",,"Loáiciga, Hugo A. ()",3,0,,,,https://app.dimensions.ai/details/publication/pub.1096704456,,,,,,
171,100,pub.1033500446,10.1023/a:1025775311470,,,Estimation of Submarine Groundwater Discharge,Water Resources,,,2003-09,2003,30,5,473-479,Closed,Article,"Loaiciga, H. A.; Zektser, I. S.",,"Loaiciga, H. A. (University of California, Santa Barbara); Zektser, I. S. (Russian Academy of Sciences)",3,0,,,,https://app.dimensions.ai/details/publication/pub.1033500446,03 Chemical Sciences; 04 Earth Sciences; 05 Environmental Sciences,03 Chemical Sciences,04 Earth Sciences,05 Environmental Sciences,,
172,100,pub.1026847858,10.1029/2002wr001649,,,Solute dispersion in a variably saturated sand,Water Resources Research,,,2003-06,2003,39,6,,All OA; Gold,Article,"Sato, Takeshi; Tanahashi, Hideyuki; Loáiciga, Hugo A.",,"Sato, Takeshi (Gifu University); Tanahashi, Hideyuki (Daido University); Loáiciga, Hugo A. (University of California, Santa Barbara)",17,4,,3.52,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2002WR001649,https://app.dimensions.ai/details/publication/pub.1026847858,0914 Resources Engineering and Extractive Metallurgy; 09 Engineering,0914 Resources Engineering and Extractive Metallurgy,09 Engineering,,,
173,100,pub.1009785366,10.1111/1467-8306.93103,,,Climate Change and Ground Water,Annals of the American Association of Geographers,,,2003-03,2003,93,1,30-41,Closed,Article,"Loáiciga, Hugo A.",,"Loáiciga, Hugo A. (University of California, Santa Barbara)",70,7,,6.55,,https://app.dimensions.ai/details/publication/pub.1009785366,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
174,200,pub.1004659163,10.1029/ws006p0175,,,Hydrologic‐Hydraulic Calibration and Testing in an Impacted Flood Plain: Forensic Hydrology,Water Science and Application,Calibration of Watershed Models,,2003,2003,6,,175-184,Closed,Chapter,"Loaiciga, Hugo A.",,"Loaiciga, Hugo A. (University of California, Santa Barbara)",1,0,,,,https://app.dimensions.ai/details/publication/pub.1004659163,,,,,,
175,100,pub.1050292840,10.2747/0020-6814.44.12.1115,,,Sustainable Ground-Water Exploitation,International Geology Review,,,2002-12,2002,44,12,1115-1121,Closed,Article,"Loáiciga, Hugo",,"Loáiciga, Hugo (University of California, Santa Barbara)",15,0,,1.53,,https://app.dimensions.ai/details/publication/pub.1050292840,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
176,200,pub.1057605945,10.1061/(asce)0733-9496(2002)128:6(399),,,Reservoir Design and Operation with Variable Lake Hydrology,Journal of Water Resources Planning and Management,,,2002-11,2002,128,6,399-405,Closed,Article,"Loáiciga, Hugo A.",,"Loáiciga, Hugo A. ()",14,2,,2.68,,https://app.dimensions.ai/details/publication/pub.1057605945,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
177,100,pub.1023330136,10.1080/02508060108686928,,,Aquifer Management with Logistic Recharge,Water International,,,2001-09,2001,26,3,358-369,Closed,Article,"Lóaiciga, Hugo A.; Leipnik, Roy B.",,"Lóaiciga, Hugo A. (University of California, Santa Barbara); Leipnik, Roy B. (University of California, Santa Barbara)",2,0,,0.4,,https://app.dimensions.ai/details/publication/pub.1023330136,0905 Civil Engineering; 09 Engineering,0905 Civil Engineering,09 Engineering,,,
178,100,pub.1004482219,10.1016/s1462-0758(01)00040-1,,,Theory of sustainable groundwater management: an urban case study,Urban Water,,,2001-09,2001,3,3,217-228,Closed,Article,"Lóaiciga, Hugo A; Leipnik, Roy B","Lóaiciga, Hugo A","Lóaiciga, Hugo A (University of California, Santa Barbara); Leipnik, Roy B (University of California, Santa Barbara)",22,1,,2.9,,https://app.dimensions.ai/details/publication/pub.1004482219,05 Environmental Sciences; 0502 Environmental Science and Management,05 Environmental Sciences,0502 Environmental Science and Management,,,
179,100,pub.1025808497,10.1016/s1093-0191(00)00064-2,,,Wildfire-streamflow interactions in a chaparral watershed,Journal of Environmental Management,,,2001-08,2001,5,3,295-305,Closed,Article,"Loáiciga, Hugo A.; Pedreros, Diego; Roberts, Dar","Loáiciga, Hugo A.","Loáiciga, Hugo A. (University of California, Santa Barbara); Pedreros, Diego (University of California, Santa Barbara); Roberts, Dar (University of California, Santa Barbara)",38,5,,5,,https://app.dimensions.ai/details/publication/pub.1025808497,05 Environmental Sciences; 0502 Environmental Science and Management,05 Environmental Sciences,0502 Environmental Science and Management,,,
180,200,pub.1098737529,10.1061/40562(267)16,,,Ground-Water/Surface-Water Interactions in a Karst Aquifer,,Integrated Surface and Ground Water Management,,2001-05-10,2001,,,150-158,Closed,Proceeding,"Loáiciga, Hugo A.",,"Loáiciga, Hugo A. ()",0,0,,,,https://app.dimensions.ai/details/publication/pub.1098737529,,,,,,
181,200,pub.1072353078,10.4197/mar.12-1.3,,,طرق تقدير مباشرة لدفق المياه الجوفية في المنطقة الساحلية,Journal of King Abdulaziz University-Marine Sciences,,,2001,2001,12,1,25-32,Closed,Article,"LOAICIGA, HUGO; ZEKTSER, IGOR",,"LOAICIGA, HUGO (); ZEKTSER, IGOR ()",1,0,,,,https://app.dimensions.ai/details/publication/pub.1072353078,,,,,,
182,100,pub.1050972559,10.1016/s0022-1694(00)00319-x,,,Simulation of daily runoff in Central Asian alpine watersheds,Journal of Hydrology,,,2000-11,2000,238,1-2,15-34,Closed,Article,"Aizen, V.; Aizen, E.; Glazirin, G.; Loaiciga, H.A.","Aizen, V.","Aizen, V. (University of California, Santa Barbara); Aizen, E. (University of California, Santa Barbara); Glazirin, G. (); Loaiciga, H.A. (University of California, Santa Barbara)",24,8,,2.68,,https://app.dimensions.ai/details/publication/pub.1050972559,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
183,200,pub.1057605786,10.1061/(asce)0733-9496(2000)126:1(30),,,Closed-Form Solution for Coastal Aquifer Management,Journal of Water Resources Planning and Management,,,2000-01,2000,126,1,30-35,Closed,Article,"Loáiciga, H. A.; Leipnik, R. B.",,"Loáiciga, H. A. (); Leipnik, R. B. ()",13,0,,2.48,,https://app.dimensions.ai/details/publication/pub.1057605786,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
184,100,pub.1045131742,10.1016/s0022-1694(99)00179-1,,,"Climate-change impacts in a regional karst aquifer, Texas, USA",Journal of Hydrology,,,2000-01,2000,227,1-4,173-194,Closed,Article,"Loáiciga, H.A.; Maidment, D.R.; Valdes, J.B.","Loáiciga, H.A.","Loáiciga, H.A. (University of California, Santa Barbara); Maidment, D.R. (The University of Texas at Austin); Valdes, J.B. (University of Arizona)",123,17,,13.73,,https://app.dimensions.ai/details/publication/pub.1045131742,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
185,100,pub.1014058849,10.1007/978-4-431-68442-8_41,,,Climate Change Impacts in Regional-Scale Aquifers: Principles and Field Application,,Groundwater Updates,,2000,2000,,,247-252,Closed,Chapter,"Loaiciga, Hugo A.",,"Loaiciga, Hugo A. (University of California, Santa Barbara)",4,0,,0.45,,https://app.dimensions.ai/details/publication/pub.1014058849,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
186,100,pub.1008263473,10.1023/a:1006066516432,,,Conjunctive Vadose and Saturated Zone Monitoring for Subsurface Contamination,Environmental Monitoring and Assessment,,,1999-11,1999,59,1,15-29,Closed,Article,"Hudak, Paul F.; Loaiciga, Hugo A.","Hudak, Paul F.","Hudak, Paul F. (University of North Texas); Loaiciga, Hugo A. (University of California, Santa Barbara)",3,0,,,,https://app.dimensions.ai/details/publication/pub.1008263473,09 Engineering; 0907 Environmental Engineering,09 Engineering,0907 Environmental Engineering,,,
187,100,pub.1015717732,10.1007/s004770050042,,,Analysis of extreme hydrologic events with Gumbel distributions: marginal and additive cases,Stochastic Environmental Research and Risk Assessment,,,1999-08,1999,13,4,251-259,Closed,Article,"Loaiciga, H. A.; Leipnik, R. B.",,"Loaiciga, H. A. (University of California, Santa Barbara); Leipnik, R. B. (University of California, Santa Barbara)",21,4,,,,https://app.dimensions.ai/details/publication/pub.1015717732,01 Mathematical Sciences; 0104 Statistics,01 Mathematical Sciences,0104 Statistics,,,
188,100,pub.1052430691,10.1111/j.1745-6584.1999.tb00958.x,,,"Multicell Model for Ground Water Recharge Analysis: The Ibi River Basin, Japan",Ground Water,,,1999-01,1999,37,1,58-69,Closed,Article,"Sato, Takeshi; Kojima, Junichi; Loaiciga, Hugo A.",,"Sato, Takeshi (Gifu University); Kojima, Junichi (); Loaiciga, Hugo A. (University of California, Santa Barbara)",2,0,,,,https://app.dimensions.ai/details/publication/pub.1052430691,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
189,100,pub.1030320810,10.1002/(sici)1520-6319(199921)3:1<63::aid-ags4>3.0.co;2-m,,,"Spatial analysis of vertical leakage in overdrafted aquifers: The Hueco bolson aquifer, Texas, 1956–1995",Applied Geographic Studies,,,1999,1999,3,1,63-76,Closed,Article,"Nuñez, Alfonso; Loáiciga, Hugo A.",,"Nuñez, Alfonso (); Loáiciga, Hugo A. ()",0,0,,,,https://app.dimensions.ai/details/publication/pub.1030320810,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
190,100,pub.1023309685,10.1111/j.1745-6584.1998.tb02829.x,,,Air Permeability of Porous Materials Under Controlled Laboratory Conditions,Ground Water,,,1998-07,1998,36,4,558-565,Closed,Article,"Springer, David S.; Loaiciga, Hugo A.; Cullen, Stephen J.; Everett, Lome G.",,"Springer, David S. (); Loaiciga, Hugo A. (University of California, Santa Barbara); Cullen, Stephen J. (University of California, Santa Barbara); Everett, Lome G. ()",45,6,,,,https://app.dimensions.ai/details/publication/pub.1023309685,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0799 Other Agricultural and Veterinary Sciences; 07 Agricultural and Veterinary Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0799 Other Agricultural and Veterinary Sciences,07 Agricultural and Veterinary Sciences,
191,100,pub.1104102801,10.2166/nh.1998.0007,,,Investigating Catchment Hydrology and Low Flow Characteristics using GIS,Hydrology Research,,,1998-04,1998,29,2,105-128,Closed,Article,"Skop, Eli; Loaiciga, Hugo A.",,"Skop, Eli (DCE - Danish Centre for Environment and Energy); Loaiciga, Hugo A. (University of California, Santa Barbara)",14,0,,,,https://app.dimensions.ai/details/publication/pub.1104102801,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,
192,100,pub.1017272947,10.1111/j.1752-1688.1997.tb03555.x,,,MUNICIPAL WATER USE AND WATER RATES DRIVEN BY SEVERE DROUGHT: A CASE STUDY1,JAWRA Journal of the American Water Resources Association,,,1997-12,1997,33,6,1313-1326,Closed,Article,"Loaiciga, Hugo A.; Renehan, Stephen",,"Loaiciga, Hugo A. (University of California, Santa Barbara); Renehan, Stephen (University of California, Santa Barbara)",25,3,,,,https://app.dimensions.ai/details/publication/pub.1017272947,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
193,100,pub.1034188913,10.1111/0033-0124.00083,,,Runoff Scaling in Large Rivers of the World,The Professional Geographer,,,1997-08,1997,49,3,356-364,Closed,Article,"Loáiciga, Hugo A.",,"Loáiciga, Hugo A. (University of California, Santa Barbara)",7,0,,,,https://app.dimensions.ai/details/publication/pub.1034188913,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
194,100,pub.1042635767,10.1007/bf02066101,,,"1-, 2-, and 3-dimensional effective conductivity of aquifers",Mathematical Geosciences,,,1996-07,1996,28,5,563-584,Closed,Article,"Loaiciga, Hugo A.; Leipnik, Roy B.; Hudak, Paul F.; Marino, Miguel A.",,"Loaiciga, Hugo A. (University of California, Santa Barbara); Leipnik, Roy B. (University of California, Santa Barbara); Hudak, Paul F. (University of North Texas); Marino, Miguel A. (University of California, Davis)",3,1,,,,https://app.dimensions.ai/details/publication/pub.1042635767,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
195,100,pub.1002869972,10.1007/bf01581794,,,Stochastic renewal model of low-flow streamflow sequences,Stochastic Environmental Research and Risk Assessment,,,1996-02,1996,10,1,65-85,Closed,Article,"Loaiciga, H. A.; Leipnik, R. B.",,"Loaiciga, H. A. (University of California, Santa Barbara); Leipnik, R. B. (University of California, Santa Barbara)",50,2,,,,https://app.dimensions.ai/details/publication/pub.1002869972,01 Mathematical Sciences; 09 Engineering,01 Mathematical Sciences,09 Engineering,,,
196,100,pub.1024007391,10.1016/0022-1694(95)02753-x,,,Global warming and the hydrologic cycle,Journal of Hydrology,,,1996-01,1996,174,1-2,83-127,Closed,Article,"Loaiciga, Hugo A.; Valdes, Juan B.; Vogel, Richard; Garvey, Jeff; Schwarz, Harry","Loaiciga, Hugo A.","Loaiciga, Hugo A. (University of California, Santa Barbara); Valdes, Juan B. (Texas A&M University); Vogel, Richard (Tufts University); Garvey, Jeff (); Schwarz, Harry (Clark University)",159,13,,,,https://app.dimensions.ai/details/publication/pub.1024007391,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0401 Atmospheric Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0401 Atmospheric Sciences,,
197,100,pub.1041716975,10.1029/eo077i035p00340,,,"Watershed Hydrology, 2nd Edition",Eos,,,1996,1996,77,35,340-340,Closed,Article,"Loaiciga, Hugo A.",,"Loaiciga, Hugo A. (University of California, Santa Barbara)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1041716975,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
198,100,pub.1036452844,10.1029/96eo00165,,,Water resources professionals discuss challenges ahead for the 21st century,Eos,,,1996,1996,77,25,235-235,Closed,Article,"Loaiciga, Hugo A.",,"Loaiciga, Hugo A. (University of California, Santa Barbara)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1036452844,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
199,100,pub.1015079150,10.1029/96eo00272,,,"Hydrologists, ocean scientists team up to study groundwater discharge to the coast",Eos,,,1996,1996,77,41,394-394,Closed,Article,"Loaiciga, Hugo A.; Buddemeier, Robert",,"Loaiciga, Hugo A. (University of California, Santa Barbara); Buddemeier, Robert (Royal Netherlands Institute for Sea Research)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1015079150,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0405 Oceanography,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0405 Oceanography,,
200,100,pub.1052056066,10.1111/j.1745-6592.1995.tb00544.x,,,Overexploitation and Deterioration of Aquifers in Venezuela,Groundwater Monitoring & Remediation,,,1995-08,1995,15,3,119-123,Closed,Article,"Jegat, H.; Alvarado, J.; Loaiciga, H.A.",,"Jegat, H. (); Alvarado, J. (); Loaiciga, H.A. (University of California, Santa Barbara)",1,0,,,,https://app.dimensions.ai/details/publication/pub.1052056066,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
201,100,pub.1010550613,10.1111/j.1745-6592.1995.tb00547.x,,,"Planning Urban Growth in Ground Water Recharge Areas: Central Valley, Costa Rica",Groundwater Monitoring & Remediation,,,1995-08,1995,15,3,144-148,Closed,Article,"Rodriguez‐Estrada, Hugo; Loaiciga, Hugo A.",,"Rodriguez‐Estrada, Hugo (); Loaiciga, Hugo A. (University of California, Santa Barbara)",1,0,,,,https://app.dimensions.ai/details/publication/pub.1010550613,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0799 Other Agricultural and Veterinary Sciences; 07 Agricultural and Veterinary Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0799 Other Agricultural and Veterinary Sciences,07 Agricultural and Veterinary Sciences,
202,100,pub.1000589292,10.1111/j.1745-6592.1995.tb00543.x,,,"Sampling of Agrochemicals for Environmental Assessment in Rice Paddies: Dry Tropical Wetlands, Costa Rica",Groundwater Monitoring & Remediation,,,1995-08,1995,15,3,107-118,Closed,Article,"Loaiciga, Hugo A.; Robinson, Timothy H.",,"Loaiciga, Hugo A. (University of California, Santa Barbara); Robinson, Timothy H. (National University of Costa Rica)",2,0,,,,https://app.dimensions.ai/details/publication/pub.1000589292,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0799 Other Agricultural and Veterinary Sciences; 07 Agricultural and Veterinary Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0799 Other Agricultural and Veterinary Sciences,07 Agricultural and Veterinary Sciences,
203,200,pub.1057605518,10.1061/(asce)0733-9496(1995)121:1(71),,,Sampling Design for Contaminant Distribution in Lake Sediments,Journal of Water Resources Planning and Management,,,1995-01,1995,121,1,71-79,Closed,Article,"Ben-Jemaa, Fethi; Mariño, Miguel A.; Loaiciga, Hugo A.",,"Ben-Jemaa, Fethi (); Mariño, Miguel A. (); Loaiciga, Hugo A. ()",11,0,,,,https://app.dimensions.ai/details/publication/pub.1057605518,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
