,"""About the data: Exported on Nov 01, 2019. Criteria: Researcher is Dar A Roberts. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.""
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
175,100,pub.1025351512,10.1007/s10021-004-0137-4,,,Light-transmission Profiles in an Old-growth Forest Canopy:Simulations of Photosynthetically Active Radiation by Using Spatially Explicit Radiative Transfer Models,Ecosystems,,,2004-08,2004,7,5,454-467,"All OA; Green, Accepted & Submitted",Article,"Mariscal, Maria J.; Martens, Scott N.; Ustin, Susan L.; Chen, Jiquan; Weiss, Stuart B.; Roberts, Dar A.","Ustin, Susan L.","Mariscal, Maria J. (University of California, Davis); Martens, Scott N. (University of California, Davis); Ustin, Susan L. (University of California, Davis); Chen, Jiquan (Michigan Technological University); Weiss, Stuart B. (Stanford University); Roberts, Dar A. (University of California, Santa Barbara)",25,2,,,http://research.eeescience.utoledo.edu/lees/pubs/Marisical04.pdf,https://app.dimensions.ai/details/publication/pub.1025351512,05 Environmental Sciences; 06 Biological Sciences,05 Environmental Sciences,06 Biological Sciences,,,
176,100,pub.1009011146,10.1016/j.rse.2004.02.013,,,Spectrometry for urban area remote sensing—Development and analysis of a spectral library from 350 to 2400 nm,Remote Sensing of Environment,,,2004-06,2004,91,3-4,304-319,Closed,Article,"Herold, Martin; Roberts, Dar A; Gardner, Margaret E; Dennison, Philip E","Herold, Martin","Herold, Martin (University of California, Santa Barbara); Roberts, Dar A (University of California, Santa Barbara); Gardner, Margaret E (University of California, Santa Barbara); Dennison, Philip E (University of California, Santa Barbara)",218,31,,31.19,,https://app.dimensions.ai/details/publication/pub.1009011146,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
177,100,pub.1011162837,10.1016/j.rse.2004.02.008,,,Small-footprint lidar estimation of sub-canopy elevation and tree height in a tropical rain forest landscape,Remote Sensing of Environment,,,2004-05,2004,91,1,68-89,Closed,Article,"Clark, Matthew L; Clark, David B; Roberts, Dar A","Clark, Matthew L","Clark, Matthew L (University of California, Santa Barbara); Clark, David B (University of Missouri–St. Louis); Roberts, Dar A (University of California, Santa Barbara)",213,40,,25.71,,https://app.dimensions.ai/details/publication/pub.1011162837,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
178,100,pub.1001984414,10.1111/j.1529-8817.2003.00753.x,,,Soil databases and the problem of establishing regional biogeochemical trends,Global Change Biology,,,2004-05,2004,10,5,796-814,Closed,Article,"Holmes, Karen W.; Roberts, Dar A.; Sweeney, Stuart; Numata, Izaya; Matricardi, Eraldo; Biggs, Trent W.; Batista, Getulio; Chadwick, Oliver A.",,"Holmes, Karen W. (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara); Sweeney, Stuart (University of California, Santa Barbara); Numata, Izaya (University of California, Santa Barbara); Matricardi, Eraldo (Michigan State University); Biggs, Trent W. (University of California, Santa Barbara); Batista, Getulio (University of Taubaté); Chadwick, Oliver A. (University of California, Santa Barbara)",19,0,,1.78,,https://app.dimensions.ai/details/publication/pub.1001984414,0503 Soil Sciences; 05 Environmental Sciences,0503 Soil Sciences,05 Environmental Sciences,,,
179,100,pub.1047477486,10.1016/j.rse.2003.12.007,,,Sources of error in accuracy assessment of thematic land-cover maps in the Brazilian Amazon,Remote Sensing of Environment,,,2004-03,2004,90,2,221-234,Closed,Article,"Powell, R.L; Matzke, N; de Souza, C; Clark, M; Numata, I; Hess, L.L; Roberts, D.A","Powell, R.L","Powell, R.L (University of California, Santa Barbara); Matzke, N (University of California, Santa Barbara); de Souza, C (University of California, Santa Barbara; Institute of Man and Environment of Amazonia); Clark, M (University of California, Santa Barbara); Numata, I (University of California, Santa Barbara); Hess, L.L (University of California, Santa Barbara); Roberts, D.A (University of California, Santa Barbara)",104,13,,14.88,,https://app.dimensions.ai/details/publication/pub.1047477486,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
180,100,pub.1037737013,10.1641/0006-3568(2004)054[0523:uistse]2.0.co;2,,,Using Imaging Spectroscopy to Study Ecosystem Processes and Properties,BioScience,,,2004,2004,54,6,523-534,All OA; Gold,Article,"USTIN, SUSAN L.; ROBERTS, DAR A.; GAMON, JOHN A.; ASNER, GREGORY P.; GREEN, ROBERT O.",,"USTIN, SUSAN L. (); ROBERTS, DAR A. (); GAMON, JOHN A. (); ASNER, GREGORY P. (); GREEN, ROBERT O. ()",353,52,,36.91,https://academic.oup.com/bioscience/article-pdf/54/6/523/19412143/54-6-523.pdf,https://app.dimensions.ai/details/publication/pub.1037737013,05 Environmental Sciences; 0502 Environmental Science and Management,05 Environmental Sciences,0502 Environmental Science and Management,,,
181,100,pub.1053120525,10.1016/j.rse.2003.08.015,,,Modeling seasonal changes in live fuel moisture and equivalent water thickness using a cumulative water balance index,Remote Sensing of Environment,,,2003-12,2003,88,4,442-452,Closed,Article,"Dennison, Philip E.; Roberts, Dar A.; Thorgusen, Sommer R.; Regelbrugge, Jon C.; Weise, David; Lee, Christopher","Dennison, Philip E.","Dennison, Philip E. (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara); Thorgusen, Sommer R. (University of Arizona); Regelbrugge, Jon C. (); Weise, David (US Forest Service); Lee, Christopher (California State University, Long Beach)",57,13,,8.55,,https://app.dimensions.ai/details/publication/pub.1053120525,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
182,100,pub.1033235868,10.1016/j.rse.2002.07.001,,,"Relationships among soil fertility dynamics and remotely sensed measures across pasture chronosequences in Rondônia, Brazil",Remote Sensing of Environment,,,2003-11-15,2003,87,4,446-455,Closed,Article,"Numata, I.; Soares, J.V.; Roberts, D.A.; Leonidas, F.C.; Chadwick, O.A.; Batista, G.T.","Numata, I.","Numata, I. (University of California, Santa Barbara); Soares, J.V. (National Institute for Space Research); Roberts, D.A. (University of California, Santa Barbara); Leonidas, F.C. (Brazilian Agricultural Research Corporation); Chadwick, O.A. (University of California, Santa Barbara); Batista, G.T. (University of Taubaté)",33,3,,3.92,,https://app.dimensions.ai/details/publication/pub.1033235868,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
183,100,pub.1032972914,10.1016/j.rse.2003.08.012,,,"Studies of land-cover, land-use, and biophysical properties of vegetation in the Large Scale Biosphere Atmosphere experiment in Amazônia",Remote Sensing of Environment,,,2003-11-15,2003,87,4,377-388,Closed,Article,"Roberts, Dar A.; Keller, Michael; Soares, João Vianei","Roberts, Dar A.","Roberts, Dar A. (University of California, Santa Barbara); Keller, Michael (International Institute of Tropical Forestry; University of New Hampshire); Soares, João Vianei (National Institute for Space Research)",53,4,,7.95,,https://app.dimensions.ai/details/publication/pub.1032972914,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
184,100,pub.1021445242,10.1016/j.rse.2002.08.002,,,Mapping forest degradation in the Eastern Amazon from SPOT 4 through spectral mixture models,Remote Sensing of Environment,,,2003-11-15,2003,87,4,494-506,Closed,Article,"Souza, Carlos; Firestone, Laurel; Silva, Luciano Moreira; Roberts, Dar","Souza, Carlos","Souza, Carlos (Institute of Man and Environment of Amazonia; University of California, Santa Barbara); Firestone, Laurel (Institute of Man and Environment of Amazonia); Silva, Luciano Moreira (Institute of Man and Environment of Amazonia); Roberts, Dar (University of California, Santa Barbara)",127,31,,15.09,,https://app.dimensions.ai/details/publication/pub.1021445242,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
185,100,pub.1050673989,10.1016/s0034-4257(03)00135-4,,,Endmember selection for multiple endmember spectral mixture analysis using endmember average RMSE,Remote Sensing of Environment,,,2003-10,2003,87,2-3,123-135,Closed,Article,"Dennison, Philip E.; Roberts, Dar A.","Dennison, Philip E.","Dennison, Philip E. (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara)",287,50,,34.09,,https://app.dimensions.ai/details/publication/pub.1050673989,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
186,100,pub.1038568471,10.1016/j.rse.2003.07.001,,,The effects of vegetation phenology on endmember selection and species mapping in southern California chaparral,Remote Sensing of Environment,,,2003-10,2003,87,2-3,295-309,Closed,Article,"Dennison, Philip E.; Roberts, Dar A.","Dennison, Philip E.","Dennison, Philip E. (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara)",118,12,,14.02,,https://app.dimensions.ai/details/publication/pub.1038568471,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
187,100,pub.1061608924,10.1109/tgrs.2003.815238,,,Spectral Resolution Requirements for Mapping Urban Areas,IEEE Transactions on Geoscience and Remote Sensing,,,2003-09,2003,41,9,1907-1919,Closed,Article,"Herold, Martin; Gardner, Margaret E.; Roberts, Dar A.",,"Herold, Martin (University of California, Santa Barbara); Gardner, Margaret E. (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara)",182,25,,27.32,,https://app.dimensions.ai/details/publication/pub.1061608924,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
188,100,pub.1016584313,10.1016/s0168-1923(03)00061-3,,,"Methods of estimating CO2, latent heat and sensible heat fluxes from estimates of land cover fractions in the flux footprint",Agricultural and Forest Meteorology,,,2003-07,2003,117,3-4,125-144,Closed,Article,"Ogunjemiyo, Segun O; Kaharabata, Samuel K; Schuepp, Peter H; MacPherson, Ian J; Desjardins, Ray.L; Roberts, Dar A","Ogunjemiyo, Segun O","Ogunjemiyo, Segun O (University of California, Santa Barbara); Kaharabata, Samuel K (Agriculture and Agriculture-Food Canada); Schuepp, Peter H (McGill University); MacPherson, Ian J (National Research Council Canada); Desjardins, Ray.L (Agriculture and Agriculture-Food Canada); Roberts, Dar A (University of California, Santa Barbara)",27,4,,,,https://app.dimensions.ai/details/publication/pub.1016584313,04 Earth Sciences; 06 Biological Sciences; 07 Agricultural and Veterinary Sciences,04 Earth Sciences,06 Biological Sciences,07 Agricultural and Veterinary Sciences,,
189,100,pub.1061608831,10.1109/tgrs.2003.812904,,,Evaluation of the Potential of Hyperion for Fire Danger Assessment by Comparison to the Airborne Visible/Infrared Imaging Spectrometer,IEEE Transactions on Geoscience and Remote Sensing,,,2003-06,2003,41,6,1297,Closed,Article,"Roberts, Dar A.; Dennison, Philip E.; Gardner, Margaret E.; Hetzel, Yasha; Ustin, Susan L.; Lee, Christopher T.",,"Roberts, Dar A. (University of California, Santa Barbara); Dennison, Philip E. (University of California, Santa Barbara; Pennsylvania State University); Gardner, Margaret E. (University of California, Santa Barbara); Hetzel, Yasha (University of California, Santa Barbara); Ustin, Susan L. (University of California, Davis; California State University, East Bay); Lee, Christopher T. (California State University, Long Beach)",146,28,,21.91,,https://app.dimensions.ai/details/publication/pub.1061608831,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
190,100,pub.1032727911,10.1016/s0034-4257(02)00187-6,,,Retrieval of subpixel snow-covered area and grain size from imaging spectrometer data,Remote Sensing of Environment,,,2003-04,2003,85,1,64-77,"All OA; Green, Published",Article,"Painter, Thomas H.; Dozier, Jeff; Roberts, Dar A.; Davis, Robert E.; Green, Robert O.","Dozier, Jeff","Painter, Thomas H. (University of California, Santa Barbara); Dozier, Jeff (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara); Davis, Robert E. (Cold Regions Research and Engineering Laboratory); Green, Robert O. (Jet Propulsion Lab)",225,25,,26.73,http://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1081&context=usarmyresearch,https://app.dimensions.ai/details/publication/pub.1032727911,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
191,100,pub.1017584366,10.1029/2001jd001194,,,Evaluating the relationship between AVIRIS water vapor and poplar plantation evapotranspiration,Journal of Geophysical Research,,,2002-12-16,2002,107,D23,acl 20-1-acl 20-15,All OA; Gold,Article,"Ogunjemiyo, Segun; Roberts, Dar A.; Keightley, Keir; Ustin, Susan L.; Hinckley, Tom; Lamb, Brian",,"Ogunjemiyo, Segun (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara); Keightley, Keir (University of California, Davis); Ustin, Susan L. (University of California, Davis); Hinckley, Tom (University of Washington); Lamb, Brian (University of Washington; Washington State University)",11,1,,1.38,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2001JD001194,https://app.dimensions.ai/details/publication/pub.1017584366,09 Engineering; 0907 Environmental Engineering,09 Engineering,0907 Environmental Engineering,,,
192,100,pub.1028964693,10.1016/s0034-4257(01)00296-6,,,A comparison of methods for monitoring multitemporal vegetation change using Thematic Mapper imagery,Remote Sensing of Environment,,,2002-04,2002,80,1,143-156,"All OA; Green, Published",Article,"Rogan, John; Franklin, Janet; Roberts, Dar A","Rogan, John","Rogan, John (San Diego State University); Franklin, Janet (San Diego State University); Roberts, Dar A (University of California, Santa Barbara)",226,27,,27.09,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.455.8046&rep=rep1&type=pdf,https://app.dimensions.ai/details/publication/pub.1028964693,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
193,100,pub.1002461415,10.1016/s0034-4257(01)00239-5,,,Assessment of vegetation regeneration after fire through multitemporal analysis of AVIRIS images in the Santa Monica Mountains,Remote Sensing of Environment,,,2002-01,2002,79,1,60-71,Closed,Article,"Riaño, D; Chuvieco, E; Ustin, S; Zomer, R; Dennison, P; Roberts, D; Salas, J","Riaño, D","Riaño, D (University of California, Davis; University of Alcalá); Chuvieco, E (University of Alcalá); Ustin, S (University of California, Davis); Zomer, R (University of California, Davis); Dennison, P (University of California, Santa Barbara); Roberts, D (University of California, Santa Barbara); Salas, J (University of Alcalá)",105,12,,12.59,,https://app.dimensions.ai/details/publication/pub.1002461415,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
194,100,pub.1094814473,10.1109/igarss.2002.1027287,,,Spectral Mixture Analysis of Thermal Infrared Spectrometry Data: Effects of Radiometric Resolution on Accuracy,,IEEE International Geoscience and Remote Sensing Symposium,,2002,2002,6,,3674-3676,Closed,Proceeding,"Collins, E. F.; Roberts, D. A.; Borel, C. C.",,"Collins, E. F. (University of California, Santa Barbara); Roberts, D. A. (University of California, Santa Barbara); Borel, C. C. ()",0,0,,0,,https://app.dimensions.ai/details/publication/pub.1094814473,0912 Materials Engineering; 09 Engineering,0912 Materials Engineering,09 Engineering,,,
195,100,pub.1093509455,10.1109/igarss.2002.1025689,,,"Evaluation of the Potential of Hyperion Data to Estimate Wildfire Hazard in the Santa Ynez Front Range, Santa Barbara, California",,IEEE International Geoscience and Remote Sensing Symposium,,2002,2002,2,,796-798,Closed,Proceeding,"Ustin, S.L.; Roberts, D.A.; Gardner, M.; Dennison, P.",,"Ustin, S.L. (University of California, Davis); Roberts, D.A. (University of California, Santa Barbara); Gardner, M. (University of California, Santa Barbara); Dennison, P. (University of California, Santa Barbara)",12,2,,1.31,,https://app.dimensions.ai/details/publication/pub.1093509455,05 Environmental Sciences; 0502 Environmental Science and Management,05 Environmental Sciences,0502 Environmental Science and Management,,,
196,100,pub.1071117408,10.3189/172756402781817987,,,Spectral snow-reflectance models for grain-size and liquid-water fraction in melting snow for the solar-reflected spectrum,Annals of Glaciology,,,2002,2002,34,,71-73,All OA; Gold,Article,"Green, Robert O.; Dozier, Jeff; Roberts, Dar; Painter, Tom",,"Green, Robert O. (); Dozier, Jeff (); Roberts, Dar (); Painter, Tom ()",46,6,,4.46,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/AF7B8358496D46F1F3A1C0A98962B0BB/S0260305500256607a.pdf/div-class-title-spectral-snow-reflectance-models-for-grain-size-and-liquid-water-fraction-in-melting-snow-for-the-solar-reflected-spectrum-div.pdf,https://app.dimensions.ai/details/publication/pub.1071117408,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics; 0401 Atmospheric Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics,0401 Atmospheric Sciences,
197,100,pub.1050076803,10.1029/2001jd000374,,,Large area mapping of land‐cover change in Rondônia using multitemporal spectral mixture analysis and decision tree classifiers,Journal of Geophysical Research,,,2002,2002,107,D20,lba 40-1-lba 40-18,All OA; Gold,Article,"Roberts, D. A.; Numata, I.; Holmes, K.; Batista, G.; Krug, T.; Monteiro, A.; Powell, B.; Chadwick, O. A.",,"Roberts, D. A. (University of California, Santa Barbara); Numata, I. (University of California, Santa Barbara); Holmes, K. (University of California, Santa Barbara); Batista, G. (National Institute for Space Research); Krug, T. (National Institute for Space Research); Monteiro, A. (Institute of Man and Environment of Amazonia); Powell, B. (University of California, Santa Barbara); Chadwick, O. A. (University of California, Santa Barbara)",98,6,,12,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2001JD000374,https://app.dimensions.ai/details/publication/pub.1050076803,0705 Forestry Sciences; 07 Agricultural and Veterinary Sciences,0705 Forestry Sciences,07 Agricultural and Veterinary Sciences,,,
198,100,pub.1046514151,10.1029/2001jd900110,,,Mapping Canadian boreal forest vegetation using pigment and water absorption features derived from the AVIRIS sensor,Journal of Geophysical Research,,,2001-12-27,2001,106,D24,33565-33577,All OA; Gold,Article,"Fuentes, David A.; Gamon, John A.; Qiu, Hong‐lie; Sims, Daniel A.; Roberts, Dar A.",,"Fuentes, David A. (); Gamon, John A. (); Qiu, Hong‐lie (); Sims, Daniel A. (); Roberts, Dar A. ()",52,5,,7.26,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2001JD900110,https://app.dimensions.ai/details/publication/pub.1046514151,0705 Forestry Sciences; 07 Agricultural and Veterinary Sciences,0705 Forestry Sciences,07 Agricultural and Veterinary Sciences,,,
199,100,pub.1015810463,10.1029/2001jd900157,,,Modeling spatially distributed ecosystem flux of boreal forest using hyperspectral indices from AVIRIS imagery,Journal of Geophysical Research,,,2001-12-27,2001,106,D24,33579-33591,All OA; Gold,Article,"Rahman, Abdullah F.; Gamon, John A.; Fuentes, David A.; Roberts, Dar A.; Prentiss, Dylan",,"Rahman, Abdullah F. (); Gamon, John A. (); Fuentes, David A. (); Roberts, Dar A. (); Prentiss, Dylan ()",107,4,,11.3,http://onlinelibrary.wiley.com/doi/10.1029/2001JD900157/pdf,https://app.dimensions.ai/details/publication/pub.1015810463,0705 Forestry Sciences; 0602 Ecology; 06 Biological Sciences; 07 Agricultural and Veterinary Sciences,0705 Forestry Sciences,0602 Ecology,06 Biological Sciences,07 Agricultural and Veterinary Sciences,
200,100,pub.1043936975,10.1016/s0034-4257(01)00207-3,,,Practical limits on hyperspectral vegetation discrimination in arid and semiarid environments,Remote Sensing of Environment,,,2001-08,2001,77,2,212-225,Closed,Article,"Okin, Gregory S; Roberts, Dar A; Murray, Bruce; Okin, William J","Okin, Gregory S","Okin, Gregory S (California Institute of Technology); Roberts, Dar A (University of California, Santa Barbara); Murray, Bruce (California Institute of Technology); Okin, William J (University of California, Santa Barbara)",219,15,,29.55,,https://app.dimensions.ai/details/publication/pub.1043936975,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
201,100,pub.1025808497,10.1016/s1093-0191(00)00064-2,,,Wildfire-streamflow interactions in a chaparral watershed,Journal of Environmental Management,,,2001-08,2001,5,3,295-305,Closed,Article,"Loáiciga, Hugo A.; Pedreros, Diego; Roberts, Dar","Loáiciga, Hugo A.","Loáiciga, Hugo A. (University of California, Santa Barbara); Pedreros, Diego (University of California, Santa Barbara); Roberts, Dar (University of California, Santa Barbara)",38,5,,5,,https://app.dimensions.ai/details/publication/pub.1025808497,05 Environmental Sciences; 0502 Environmental Science and Management,05 Environmental Sciences,0502 Environmental Science and Management,,,
202,100,pub.1061162663,10.1109/36.934075,,,Spectral Mixture Analysis of Simulated Thermal Infrared Spectrometry Data: An Initial Temperature Estimate Bounded Tessma Search Approach,IEEE Transactions on Geoscience and Remote Sensing,,,2001-07,2001,39,7,1435,Closed,Article,"Collins, Edward F.; Roberts, Dar A.; Borel, Christoph C.",,"Collins, Edward F. (University of California, Santa Barbara; University of New Mexico); Roberts, Dar A. (University of California, Santa Barbara); Borel, Christoph C. (University of California, Santa Barbara; Swiss Federal Institute of Technology in Zurich)",22,1,,3.57,,https://app.dimensions.ai/details/publication/pub.1061162663,0912 Materials Engineering; 09 Engineering,0912 Materials Engineering,09 Engineering,,,
203,100,pub.1061162661,10.1109/36.934073,,,Clustering to Improve Matched Filter Detection of Weak Gas Plumes in Hyperspectral Thermal Imagery,IEEE Transactions on Geoscience and Remote Sensing,,,2001-07,2001,39,7,1410,"All OA; Green, Accepted & Submitted",Article,"Funk, Christopher C.; Theiler, James; Roberts, Dar A.; Borel, Christoph C.",,"Funk, Christopher C. (University of California, Santa Barbara); Theiler, James (Los Alamos National Laboratory); Roberts, Dar A. (University of California, Santa Barbara); Borel, Christoph C. (Los Alamos National Laboratory)",96,13,,15.54,http://nis-www.lanl.gov/~jt/Papers/funk2001tgars.pdf,https://app.dimensions.ai/details/publication/pub.1061162661,09 Engineering; 0909 Geomatic Engineering; 0906 Electrical and Electronic Engineering; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0906 Electrical and Electronic Engineering,04 Earth Sciences,0404 Geophysics
204,200,pub.1029712110,10.1117/12.417008,,,Airborne hyperspectral imagery for the detection of agricultural crop stress,Proceedings of SPIE,Hyperspectral Remote Sensing of the Land and Atmosphere,,2001-02-08,2001,4151,,197-204,Closed,Proceeding,"Cassady, Philip E.; Perry, Eileen M.; Gardner, Margaret E.; Roberts, Dar A.",,"Cassady, Philip E. (Boeing (United States)); Perry, Eileen M. (Pacific Northwest National Laboratory); Gardner, Margaret E. (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara)",2,0,,,,https://app.dimensions.ai/details/publication/pub.1029712110,,,,,,
205,100,pub.1050689124,10.1080/01431160010007015,,,Census from Heaven: An estimate of the global human population using night-time satellite imagery,International Journal of Remote Sensing,,,2001-01,2001,22,16,3061-3076,Closed,Article,"Sutton, P.; Roberts, D.; Elvidge, C.; Baugh, K.",,"Sutton, P. (); Roberts, D. (); Elvidge, C. (); Baugh, K. ()",260,62,,42.17,,https://app.dimensions.ai/details/publication/pub.1050689124,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
206,100,pub.1042299660,10.1016/s0034-4257(00)00147-4,,,Deriving Water Content of Chaparral Vegetation from AVIRIS Data,Remote Sensing of Environment,,,2000-12,2000,74,3,570-581,Closed,Article,"Serrano, Lydia; Ustin, Susan L; Roberts, Dar A; Gamon, John A; Peñuelas, Josep","Serrano, Lydia","Serrano, Lydia (Autonomous University of Barcelona); Ustin, Susan L (University of California, Davis); Roberts, Dar A (University of California, Santa Barbara); Gamon, John A (California State University Los Angeles); Peñuelas, Josep (Autonomous University of Barcelona)",179,30,,21.91,,https://app.dimensions.ai/details/publication/pub.1042299660,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
207,200,pub.1101915012,10.1117/12.494275,,,Validation of an automated algorithm for the retrieval of snow-covered area and snow grain size from imaging spectrometer data,Proceedings of SPIE,Imaging Spectrometry VI,,2000-11-15,2000,4132,,382,Closed,Proceeding,"Painter, Thomas H.; Dozier, Jeff; Roberts, Dar A.",,"Painter, Thomas H. (University of California, Santa Barbara); Dozier, Jeff (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1101915012,,,,,,
208,200,pub.1049881807,10.1117/12.366291,,,Temperature estimation and compositional mapping using spectral mixture analysis of thermal imaging spectrometry data,Proceedings of SPIE,Imaging Spectrometry V,,1999-10-27,1999,3753,,286-297,"All OA; Green, Accepted & Submitted",Proceeding,"Collins, Edward F.; Roberts, Dar A.; Sutton, Paul C.; Funk, Chris C.; Borel, Christoph C.",,"Collins, Edward F. (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara); Sutton, Paul C. (University of Denver); Funk, Chris C. (University of California, Santa Barbara); Borel, Christoph C. (Los Alamos National Laboratory)",4,0,,,http://chg.geog.ucsb.edu/publications/pdfs/1999_Collinsetal_TempEstimation.pdf,https://app.dimensions.ai/details/publication/pub.1049881807,,,,,,
